NODE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
71,761.8377036,561.9977947,681.6795624,883.6806236,719.0831543,189.4732868,897.8411987,106.9863415,659.5398476,438.9510001,272.5607539,869.463554,360.6052566,296.7473223,570.6334701,654.4520913,632.9666894,702.0263137,852.6322953,188.6422474,778.7569123,194.1700107,218.3675629,101.3865504,777.802924,558.527281,117.5904068,441.418878,888.1269411,625.1890194,32.11336878,152.1578731,673.1855349,935.3769866,797.2152838,389.8067671,8.386507325,389.4292189,94.49405386,242.4121624,488.0188489,574.5445875,760.5876573,276.1743259,466.3122225,72.34102345,392.8998201,721.5936522,571.2280267,380.0126218,39.48003783,938.3125192,29.01820337,912.7594944,455.7527772,849.5420668,249.773384,811.916823,96.90161162,749.0825724,601.981765,86.1259055,419.6240326,407.1592499,592.3212827,149.7196385,779.4146152,76.66130758,729.4099784,942.2041645,294.9909569,953.1405421,593.2267488,813.7911375,361.3477938,614.7611648,110.9408325,321.6371506,104.2956357,35.38220261,537.9388012,29.7356651,152.8377849,98.7274414,600.0470505,478.0978646,6.44281456,598.8818006,740.042192,421.5755008,568.9618124,112.175937,16.66386114,317.4286001,383.4347318,356.810591
72,10.39932822,891.6669067,400.1004531,9.219230831,540.2489761,283.6101,471.6487667,706.9560026,331.50288,221.9031752,604.340142,675.9569438,302.7596685,149.3200359,795.3608422,75.16204804,806.7429727,203.8178332,642.582012,797.3528809,108.02657,642.86591,543.9966325,502.3460491,436.4303063,827.7658787,673.031715,138.1978764,260.4749521,704.8702224,100.4211613,758.5856947,493.7506515,777.712411,396.1876212,371.8692508,103.2606424,102.4059556,700.5753591,158.6473469,781.7421766,699.9635954,538.9276044,145.3911325,966.7947148,782.1590601,822.739464,120.5947203,482.7059232,732.0466012,9.844913336,127.7824242,484.7211114,742.0398553,724.1026043,286.0675244,534.4980964,868.7207777,986.4262307,949.9586764,930.279601,85.36024957,780.2385864,804.0336304,681.0861255,587.9038906,739.3951153,488.3730974,807.6895595,523.3656877,525.0749938,944.4762917,292.368422,387.6200889,416.9565983,729.0002511,531.7758336,15.03632114,348.5170241,56.49586564,851.2829956,680.2672261,651.6382744,46.58238177,73.49403514,355.4811057,442.9971248,433.954533,208.7582381,982.4919218,426.3424525,648.3595454,705.6937407,500.4980289,647.3078016,818.4617987
73,766.4357788,905.5091745,652.5685235,871.8485632,768.912762,186.6145519,747.096924,915.3053718,194.2748761,680.3689165,662.6899495,552.1846547,553.230554,41.38863844,941.390426,591.9925296,54.28142763,355.7054912,368.3779477,415.2996905,260.374803,209.0747689,437.4762412,99.87785684,989.5651026,976.7659239,420.3809954,600.6958759,613.8647311,203.1553246,405.8802836,144.3607254,205.3409583,57.99465444,691.2226082,762.0306057,627.9269092,134.4582749,121.1575846,576.6500893,481.1946399,590.5304931,206.0860515,795.5751739,157.5697644,526.6692742,965.3481975,89.41280733,512.5770528,204.6911015,167.9901415,630.2494748,906.186026,200.7667391,495.7740947,812.3627002,8.081437721,968.4088024,174.0038562,279.700756,222.9797736,387.580357,29.10942252,717.2833347,751.2055985,424.9494984,555.5423472,580.2076132,14.93144294,746.9040207,738.1819163,836.2228081,250.3851285,850.2778597,105.0879165,482.9127336,266.4101557,823.2059082,477.1322124,412.680148,188.5193665,675.5810557,495.5103496,874.3030944,450.7893674,778.4698135,645.4846921,778.2980329,743.1987892,505.9006346,738.6678154,138.5125405,330.7519455,680.2291798,882.5365356,733.6432217
74,83.27874946,497.2597249,597.8645464,139.1895868,475.2320908,674.3626187,662.3007848,991.4662221,909.1242265,232.1803191,505.3111457,423.1713771,526.9315232,8.198020768,358.7952664,459.072229,899.5511677,794.3489304,989.7608715,428.9962381,51.29172074,189.9185118,456.403414,719.1291515,226.197948,221.9849846,72.8999522,3.746110307,459.7861137,321.9589689,572.3280402,399.470265,850.7354988,120.5741554,455.976273,138.7991094,982.1232261,625.8466944,839.5085855,767.5026599,951.7696097,275.213624,387.2463868,610.5084023,56.43588471,985.6135218,977.4236611,920.6778866,707.7969348,31.59040946,272.6609239,950.4391126,279.5695151,712.0675401,109.2681345,379.4083422,378.9413376,461.5772894,305.9850318,666.354157,419.9044739,119.4823697,92.66934108,392.8402161,541.9608547,344.2227375,986.756446,321.277584,73.42400121,494.4278375,62.74333612,861.8918933,294.5409818,542.9838176,712.4714187,791.0946716,461.7069077,66.35994587,1.611737029,850.1722486,411.1978787,208.2399517,651.5614451,889.7818805,286.5940598,668.5576489,201.1590294,338.8512196,654.3679315,271.0443362,654.0006621,328.8372101,944.7189062,702.0984402,358.1504646,308.2242566
75,776.5135069,580.5903969,782.6517654,838.8790261,803.6194288,379.2544124,98.56598284,236.6352044,743.8940905,786.345547,528.6769551,545.2337935,929.296641,932.4700025,926.6769155,55.04984894,39.37516926,60.08270862,211.5541748,574.0405947,797.0468329,29.63300826,707.04628,506.5458985,881.9075048,736.7250767,580.232092,237.9982654,583.0254922,503.8912382,258.6784205,790.5316803,287.3742591,374.715854,262.4662159,403.6665262,618.6057757,442.6876374,351.926668,550.6396633,26.28363389,582.6480481,70.88139977,592.2225558,293.2708753,338.8579673,714.0168696,842.6369347,720.1492137,847.8460038,448.9973176,416.8567425,326.073046,54.50082539,705.6410069,720.4750946,994.014841,445.1407066,150.0972566,630.9502647,832.7409219,101.9043582,321.4677993,913.9573016,233.4241408,549.5391241,895.2215519,470.4000116,593.2426846,552.8690478,206.7220794,473.4301581,990.3992847,911.6538355,65.54887144,794.8385124,711.213954,275.7590748,803.5065049,235.7193627,778.8981865,998.9883758,256.8627496,426.1428681,883.7865307,298.5182792,68.88761,108.3995725,249.19366,574.1760074,327.5584779,398.184066,789.0808688,515.7509452,583.8146696,228.2620463
76,708.2217609,645.2743413,747.6409954,719.9213023,930.4921511,74.80988473,814.3264302,468.8467288,81.63306524,504.9772124,614.2667808,748.4368158,585.0243533,856.5901707,534.54895,56.72694444,664.1758741,671.1178078,569.0100509,818.7028414,981.6562083,423.0909455,67.08590182,857.5851837,69.685636,465.3908789,765.0742658,342.3631218,496.6730667,0.373683187,354.1674895,804.69093,402.8804906,425.0193891,939.2437482,841.2573469,743.4445516,256.5918229,930.202627,780.6854118,419.0952281,370.161751,165.5768253,981.8146298,446.2366708,460.2940844,201.4574132,214.2756827,473.844769,312.481557,681.1676237,19.04810153,587.8841331,888.3113025,624.2417166,206.7346863,592.9382824,213.5258233,112.8171913,435.9919711,391.1270885,201.0692368,426.096948,853.7735143,671.207097,874.8571546,548.6593881,694.2148235,890.3686393,286.9363702,840.6365269,457.4030701,977.3083702,2.515005307,495.592498,189.6017008,138.2711158,480.829743,842.4007456,659.444487,386.5435395,21.13349902,315.617625,821.5311983,594.4547449,241.9988757,310.306857,417.9820283,443.1069121,695.1282516,422.2431236,64.36557931,86.43920196,128.7239235,268.5774808,836.7613889
77,599.7481054,845.6629061,880.7227895,57.11592076,257.3997944,810.9761447,372.5925117,50.55417024,889.0814042,661.016564,843.9134902,830.5318736,585.2066129,575.5069848,888.769556,533.399564,205.3869781,79.52162449,329.8383513,34.99468117,712.9823931,784.5331876,429.3485215,369.8355182,682.0161532,268.3026102,350.5310764,659.0292737,837.3295384,164.6037218,68.26995509,268.3901468,991.115523,968.7027753,892.4849246,950.9504454,763.7408738,982.1056879,834.6401459,878.9990805,697.9531751,101.2262831,112.8265511,74.37825592,642.1865866,485.3153195,828.9126535,580.2555324,500.3562806,917.6356857,695.0036644,11.30437315,604.1295794,970.6539658,858.2198477,159.6048501,176.2905097,202.339214,969.2851716,554.9981366,775.1610304,188.7263017,507.8563379,828.0763272,535.5589568,981.9819563,958.700436,335.0045368,795.4154662,331.590239,805.2635114,93.87997471,528.4176452,14.56653577,180.9776256,677.3405982,502.2801402,495.4192544,728.3302299,287.3546361,418.6324078,18.18554002,344.4413056,185.7110615,429.0150402,829.5244949,687.351657,547.3767587,185.9231727,688.402691,234.6643173,402.7523856,310.4043479,107.0829723,667.981489,689.9886208
78,724.643181,366.4380706,757.6659321,233.7940067,393.4628499,303.6397338,360.5680951,13.8490772,740.6077436,852.7969137,989.3876819,837.6530157,279.4609073,549.2406673,62.57338123,223.9013113,657.255546,504.883727,768.4773184,155.8365585,566.3916796,372.0532477,162.3640943,630.7081251,554.9459403,122.1853854,113.4220733,990.9978157,581.2512383,488.5845655,741.7361718,541.0655864,328.7860954,178.6836848,40.15458849,367.3319448,861.14587,781.7894087,132.2867668,915.1585972,126.1373172,403.6991041,620.3801583,338.2147352,11.29287817,826.8819988,207.8625452,742.6456695,613.6992422,541.857818,70.88489119,22.86185309,272.7858738,627.2373017,363.3778682,661.2048116,47.00473774,879.1680278,742.9814265,270.0089617,299.0982781,746.5695599,917.1107002,99.5079169,673.2703026,9.800250523,434.38157,628.1917275,22.0897767,147.8706302,583.2882965,367.1400873,143.5694404,892.7439507,897.3568378,926.5198035,157.3151033,601.59115,812.7600123,423.9590095,435.977478,362.0343936,961.6089079,124.4615688,903.9424525,305.048467,295.7783884,155.6335268,797.3279444,905.8032328,764.3788176,461.6021799,670.636832,342.3592355,905.4711535,365.1439291
79,247.9417319,792.5934596,656.1356182,675.4667507,702.372032,88.26360843,283.2155726,129.9585503,734.330577,979.8033713,564.5479387,102.7992185,592.0249632,254.4838077,839.2161603,940.6626495,594.9190788,707.7396462,210.5419496,220.2855095,675.5403846,795.2282131,348.995418,407.7973383,526.769084,532.3263996,91.97992465,0.00769223,890.8246332,399.2539418,702.0594089,285.2380128,345.3374678,260.5997784,931.4319722,185.8406122,901.4260283,264.4747192,840.7006989,646.1041679,567.911436,640.2524568,33.62952483,977.8956042,465.9987354,436.3175089,817.8117557,925.8464926,16.64472681,509.8680596,541.7537049,609.2919936,258.9175716,487.8694013,691.7742174,575.4135916,437.6654606,602.6735932,286.1141249,734.5925223,925.0706443,991.3359176,115.903123,242.325534,266.2698391,881.5279646,989.9833895,88.26165075,628.0997992,539.4759279,847.2090186,691.0084336,387.2230594,628.0167641,384.1071045,54.43528203,343.1282712,194.4922556,510.1724837,939.8605694,427.0691556,138.2208171,985.0871001,851.0043676,144.8662718,959.6707454,218.7758427,348.8579902,458.5602821,879.8171767,369.93183,1.5721518,555.271466,151.7490517,873.2262246,904.2096465
80,306.3658006,509.4525968,760.2388494,548.66915,743.027059,595.1458778,761.0645637,521.5158393,930.5237311,838.6639242,930.7001311,491.636873,876.4101296,524.2138296,429.169236,867.0506479,142.5558968,69.31937268,923.4958966,611.215353,479.3430468,402.2120972,415.8992845,580.3197731,718.7663062,172.7684355,540.105019,842.8633567,560.4455355,971.9351285,102.1532811,641.3833444,492.226166,96.15569827,10.15110157,507.3494907,398.3487695,116.0693771,621.8279376,391.2750091,573.556069,158.2684421,617.4281396,599.5865339,220.0752852,264.8596966,760.8839504,721.8887954,534.9521845,144.5902625,593.5546678,780.6742335,117.111426,962.919764,334.9192858,869.7792602,627.2206949,757.6639463,91.69681936,436.4035483,714.4444025,266.7950662,513.6078275,40.07376654,344.4046703,89.73571405,674.0088567,124.3314229,831.1609462,854.3987624,115.3355195,988.9516893,937.9217873,234.5813815,390.9529553,245.2263288,173.9231843,103.8882259,414.1487148,628.0323454,393.948062,687.8047155,922.4520468,975.7636,569.7144911,930.5687424,303.3060577,266.7736571,67.94374432,464.1238082,455.3394063,826.2308444,190.0746063,173.8731684,449.4699449,686.1167131
81,883.9392946,330.3772479,155.039117,695.6444881,162.5535276,767.888259,66.32241236,302.4035837,855.4178725,30.33431034,221.993195,279.0937865,814.4552692,477.9904812,91.92975815,22.01888624,578.15838,117.4597693,834.2098099,591.9697827,966.3328201,264.5588379,213.8952971,385.9819273,570.5165409,192.5678043,665.2796564,544.2740124,317.7566327,435.1104222,493.4106552,256.4567819,626.8652638,160.2644596,643.9328968,229.5312319,115.3804346,854.4198608,534.1149476,643.3601737,27.40777806,11.44848487,655.9409429,504.8852257,963.5368618,78.2285627,247.098827,165.1527895,938.1270017,583.7205924,955.7225545,495.3508911,417.6651977,477.1065797,253.7973701,791.9235777,902.6233726,622.6616778,38.58558639,120.9074447,648.9516771,251.5433733,958.9922788,779.5799385,480.8776257,649.8109738,946.8450153,319.5625328,582.7188619,82.69755365,336.5589362,98.08310031,944.9627485,581.6685304,541.2605055,873.9822422,806.0563993,96.76877503,659.5276271,570.5956843,251.886732,662.1518935,812.1109777,161.4070194,894.4032125,416.1196361,343.3467751,405.0158339,625.0314379,23.20372176,857.6756845,57.9169357,600.3216139,357.762909,529.6723805,470.2117878
82,579.434255,976.7956299,982.1093966,788.6595904,966.5810944,921.0609898,993.1572217,777.5614907,517.0755089,290.2779101,18.0589067,128.6198579,127.7795386,895.3882964,302.3310118,831.6477175,858.0566842,223.4838846,728.5391754,68.29982503,836.4948718,324.1446467,801.1693519,413.6047961,724.4914998,829.3638723,715.6202272,215.9661142,831.5612264,938.7818308,870.6333177,87.40363249,736.3293104,309.2442362,93.01082369,137.6278825,937.9870876,161.9822397,607.6616435,442.2424201,311.1834344,688.0659797,743.4251434,114.8585189,897.7673188,49.40625367,372.8612391,940.6755334,107.8046531,17.07573366,64.53056579,451.0862126,51.92170973,886.5066665,888.3513619,139.7930519,648.2818774,660.1715064,813.7700098,687.8809235,136.5945406,953.0228144,138.6103521,593.638643,48.94784775,224.716418,267.5089411,757.103421,920.3934443,355.9592225,525.113974,359.4513904,61.523431,190.6194225,699.2349707,43.7652379,237.3634079,105.4941199,758.333259,223.8405709,914.7679102,672.3018911,342.7613949,667.8750326,343.2776879,319.1838528,195.6592033,635.7642923,281.6932037,785.8931811,603.7617476,962.2565297,494.4152341,634.569512,911.8746311,655.5019836
83,454.8127605,191.9848096,6.390254116,243.6986554,715.8307992,969.0520341,448.5820529,347.360698,585.5416421,910.4115422,530.7870188,440.2625827,660.2580341,685.4807214,991.411422,604.625638,279.1645633,521.5646274,275.1372454,233.6015375,36.41514385,916.5500202,490.2092684,88.2042335,487.9343214,187.6007447,826.966276,792.2886508,81.71334279,451.4415144,996.0032588,532.549295,224.9365515,335.1854598,519.7225499,541.693455,1.499083352,186.2444379,837.2579033,283.3233991,594.1402119,149.6330019,794.2142675,312.193069,554.5884914,734.6012628,465.8260109,889.393444,414.6036687,543.9791264,843.9133222,375.0173728,789.667141,394.9889344,861.8672768,265.4655452,13.07711171,42.93585194,904.7003722,15.34570631,973.1364408,221.8208977,500.1923574,79.30197512,692.1320967,559.8560378,40.16603983,593.840474,886.3160707,311.5372518,242.9515005,946.8566921,866.0018467,969.4533558,941.4920925,368.0940321,854.1143447,869.7472006,905.1663809,703.8065699,517.3486058,86.6718201,646.6202379,400.5028812,726.5222163,611.2240304,682.6337165,722.6954357,747.293598,290.5253875,88.54273461,651.9044422,18.57883003,591.1698103,737.4434439,21.08701841
84,159.007593,771.6459443,107.0694497,705.3994741,999.7184038,728.2771133,783.2734382,129.8815816,690.9889164,309.0442214,468.8247574,556.4715939,211.7692441,802.2898466,810.1878626,930.9985249,809.6023731,251.0524058,268.1269562,150.3439946,292.8837225,142.3647436,688.6661472,835.578499,279.9501253,357.1238251,843.8131434,53.0296038,434.5995314,139.6111211,746.5902794,999.553284,454.064912,87.92925785,508.6045468,151.8814487,372.5191854,169.6175917,373.8574702,729.532996,256.8530095,524.0110036,857.0267726,434.1497673,576.1973153,878.1457989,904.3521103,811.7134836,299.6173346,988.4989812,993.681986,221.6111871,227.2958377,920.4930618,797.2593452,745.5950667,419.5119853,744.6708507,999.4148475,635.8578869,178.1307726,36.5603435,701.5707664,628.4522358,122.8606445,627.4065145,725.4160525,352.5629888,654.1401314,935.2650661,931.7782182,875.5324904,96.60908072,133.9706127,124.3347394,997.8208375,104.648277,643.7004984,540.114845,270.9418037,696.0423066,335.7218011,597.9427334,769.947342,793.2081798,795.2678048,67.68207336,725.9166712,393.5005703,179.2211753,990.9129733,608.2701265,709.5562318,920.5481292,733.3934438,594.411141
85,508.5893126,675.0368703,740.7092023,865.09993,685.9371661,896.0510877,959.1157697,785.2833897,762.4278282,302.8111217,773.9134664,974.5559709,85.78959211,871.4548587,204.0975295,201.7620905,475.8701639,514.0562403,512.4089755,460.9280931,811.9769305,989.1071139,716.0233319,613.2725591,42.04939598,355.1617311,936.0013857,403.9918698,104.6923431,656.1953196,793.5590627,122.6746459,9.696185561,871.7920887,351.3796768,975.0306716,496.3890719,665.0252162,90.75277116,407.4797787,983.3472914,18.22195781,898.4954107,496.5070627,142.6739188,818.783503,589.9582247,130.7962435,497.0735546,962.4814345,998.858906,129.797973,800.6739961,370.8977065,323.2182484,639.9794703,770.7331796,958.242711,571.1327702,848.4036892,595.9150679,573.3932923,25.52835727,204.5157066,658.8978804,161.6834407,216.4831599,983.4643336,692.39666,986.7550416,246.5134516,596.1025027,146.8007562,168.5960256,180.3238434,556.4154395,207.2917354,772.9372785,623.1787076,165.5899635,146.0941597,737.3657893,442.5981532,701.8473757,729.7126895,875.8818859,515.2966092,951.072688,782.1197318,954.0297149,99.84092044,731.9093532,773.3186874,896.8907072,280.0330686,655.2347517
86,541.8459735,869.761161,589.5052851,603.655552,130.4262659,664.0011429,986.2262938,42.98722195,335.2482087,318.7416611,874.2161677,577.0380105,125.4469476,820.5236106,576.126526,571.9528451,652.0910952,654.0516338,842.2589498,852.0432746,742.7040814,485.4291197,232.593175,641.1372816,418.3557428,605.0313397,404.4563079,859.6094425,455.3052463,224.893396,426.5902693,681.8265333,85.01742853,997.0206448,897.8621736,607.214587,46.60814707,131.8463432,832.3857946,338.6932898,981.4218739,636.0000989,744.3419737,493.8024248,713.1187807,674.3321772,817.3383792,708.3700859,918.9057839,701.9473762,98.83232863,383.9986438,311.3907927,759.4449227,262.2197603,904.8029448,142.9736726,435.3607441,599.4800609,136.8863113,489.9120067,24.88947925,917.204854,78.82467185,645.0440908,799.065649,368.4646299,677.0430213,32.18607184,761.0955431,904.500036,444.639095,726.3751839,144.9326847,572.8653229,152.390739,894.8684381,381.6425184,584.842484,428.1863667,179.6350309,157.4272907,340.0869842,284.2845538,580.0261554,270.5683923,508.1653485,729.9874282,961.159684,225.3162756,856.1244019,893.8359023,601.4898858,358.2679591,420.2431082,346.0016544
87,898.2288365,174.1366117,890.00111,75.14906272,252.7381281,472.063584,519.0590785,987.583976,35.97597342,686.3546164,646.5503301,447.5912288,696.0872659,81.23690167,200.4413677,6.999962606,760.3153934,790.387424,460.7858807,98.13773569,159.5664382,14.9185078,216.2370306,372.1450753,498.7574905,668.1697077,810.1256721,581.3532258,434.6207586,847.4517737,92.00554695,580.2571294,526.9086914,695.1451131,534.8602498,786.6472177,338.2552702,242.0801511,941.561249,12.39009468,730.0200294,141.3978938,40.38506259,369.5661681,663.2926334,44.91152497,176.0721038,273.2911418,121.2973345,717.3319267,484.1957337,317.3539364,205.6962051,620.2705414,118.5310626,534.424331,648.6361364,243.9409556,770.0964204,392.0351626,435.2354074,2.029878969,822.6183665,329.8390172,16.09313694,627.954865,3.950909551,127.5089695,890.0426125,756.3614751,627.7954183,161.4379411,820.8557924,215.8862756,718.7658129,214.6253999,735.0140603,963.4974314,368.1601816,758.1342883,490.9898572,848.9774578,832.3990763,173.7092196,36.75500807,783.0335986,120.3234862,672.760664,744.8477376,625.3278752,401.1620177,723.6973649,344.5227011,981.7121987,698.9015443,480.0663664
88,186.1505279,26.13933357,996.9502401,599.1383527,702.2376741,595.6519162,161.7750954,496.0061375,418.2874084,68.32906995,458.5350343,398.0982804,400.9117043,217.5329625,487.0294724,317.4089072,882.9608968,283.7447555,636.1810609,561.3578959,705.6164321,329.0654121,54.81114078,168.5623124,475.7677844,205.6459934,240.4569617,79.22728844,520.8086617,150.1729377,428.6631599,626.2463639,57.18769352,324.9585404,375.189587,861.7350233,192.8410543,898.5181072,486.4120573,994.7190542,16.45581993,96.06394794,679.1126708,226.8684004,886.6326612,561.6023348,832.4968796,200.048037,603.0047071,711.5160047,57.78354423,967.2177481,128.3601076,613.7118527,241.6576583,455.3195589,667.6786914,274.1322301,319.023912,164.2638529,35.58944673,515.5372208,951.6876483,517.4624908,39.62284135,190.3812608,574.7847521,752.3911889,615.8007526,491.5794549,580.9151307,554.3569209,679.72024,831.7838512,853.4035311,30.1552505,714.0402063,109.5094408,6.610478228,662.6313004,220.606969,293.6043279,216.1361626,863.0114546,746.0876573,678.3272949,681.1648733,903.3741358,52.12491087,188.3055272,780.0840815,740.9040396,212.0707581,801.9730036,629.9814975,843.2717237
89,98.25912572,750.9212839,261.6217696,562.9007414,760.9871292,607.1966515,904.7458274,819.867012,375.1818167,67.91129263,226.2991974,522.2648504,636.0321642,901.7805222,517.6704415,102.2880131,751.9992098,697.7341535,845.1101069,269.4591416,734.7865268,946.0817547,556.1331979,724.742272,697.9294818,518.9187248,793.0326342,301.1510456,861.7828339,575.055013,948.3875417,962.1390036,242.9613019,816.5669563,419.0318996,699.0196424,181.0566741,844.4503742,776.1671438,911.2084911,542.4534474,987.9673169,821.4060944,844.420765,845.363255,476.3462574,818.7362798,463.4081297,295.9994542,491.0034621,546.5295847,904.2930854,172.7830491,329.2840625,527.5852479,628.8801843,18.3564817,566.6259842,314.2804979,810.5213011,834.3397201,431.4751234,463.7288678,635.833721,720.8506305,640.4064339,634.6830151,854.4885239,183.2844275,732.1545536,706.9111324,330.2451708,796.6347005,279.2446883,161.5634052,801.2180293,168.6314767,673.276046,969.1089324,646.7162614,375.8252435,265.2594058,48.4064055,974.8104826,463.1631775,832.4728961,172.6498461,533.3683251,817.4212566,118.3993888,413.0064017,893.955425,323.4203989,187.6582269,795.1478366,595.3228191
90,777.2621597,0.017224135,825.6290814,913.6460936,83.3991094,326.4322005,434.7056834,636.3785733,895.1724559,627.3807767,347.4218701,798.4291147,752.4184866,185.6825085,838.7933923,478.871815,612.7899621,244.8590625,77.18076373,440.2213184,66.94536077,532.9984807,205.5518058,542.240162,488.5267113,302.7223652,351.0724645,460.2841719,24.45173459,225.2169232,654.4594791,702.6660994,203.0648204,349.4631301,437.0340791,749.1438768,75.88051834,509.0787494,427.2003337,935.2771908,697.1222192,415.2470722,102.4134599,612.7665073,945.6263569,439.3672273,455.9757845,174.4669185,763.8244801,145.1426286,987.3826988,557.2643657,686.5057196,336.0948932,658.3419818,108.3079653,168.711618,104.104635,942.0803865,970.1114168,531.678516,778.2398584,135.3390417,33.1647054,712.4260018,692.5720132,723.1929591,735.8778185,587.0652538,207.0511955,992.153975,543.5114618,445.0285214,127.4442207,275.5758889,336.6517883,831.9555337,633.0510024,878.2648567,173.9821992,234.9068757,503.0691308,408.3250645,716.2252739,461.1385409,824.9137453,119.3249101,615.3301367,499.9721115,95.85076304,664.8364569,600.1143066,130.0846807,859.4243895,122.1921191,72.14839417
91,710.48548,794.7812217,865.2228861,243.7006307,602.5434085,78.82542506,683.6694201,886.3970516,283.3322944,476.5834531,411.2351316,81.85034247,583.6924135,617.5115089,105.3351627,996.0323289,240.8774489,602.0189789,621.2054631,375.0178488,150.1536331,98.64914749,836.9219687,260.367114,761.3395914,532.530066,590.1545895,929.0450132,325.1524615,147.5214037,40.40092051,327.2332753,654.8981321,497.4345195,925.8060143,347.347242,796.4990562,907.6085817,567.5751797,890.0839762,889.6533079,95.67679386,523.9302751,938.0141956,462.4982468,979.1114604,987.3975357,782.5215497,133.1490473,552.0441987,44.57256292,232.6048455,745.4652226,322.8357808,322.6275194,562.0830259,58.27860389,25.33365372,897.2615866,43.73881904,223.5177634,638.0717084,451.2284905,89.40972822,38.04479242,946.1401334,160.5998747,250.4772243,563.7314617,368.2744518,355.6269674,663.5284003,322.3345817,168.5111765,912.9697826,166.4367338,104.9568118,8.623297696,740.7492368,136.472611,467.9752995,817.4962621,903.3826708,689.7600039,386.9746225,90.17885577,856.2042922,383.9529376,469.6819325,677.5610514,657.4208792,449.4875762,121.6304395,115.5431722,337.2046043,813.9132118
92,264.0591836,261.4875182,234.4060008,710.8823844,452.4886244,17.85737329,804.2097166,358.8597397,615.9848074,224.0513942,860.7236243,124.5616325,591.3406833,955.6021739,544.6816305,398.3248285,781.7186231,256.52811,359.4209289,776.6930305,414.3016221,737.5327049,442.6548509,681.3332389,999.9653253,67.0158388,294.5829238,999.4097143,794.9715321,526.0220862,191.7251637,344.463795,865.6889821,261.9697069,899.7417747,597.4271186,667.0928647,734.057231,63.93269858,364.2978613,555.9388511,160.6229092,151.9309002,411.1308639,991.5344302,746.049663,231.2221767,496.740797,496.1074712,59.74579173,862.1727768,960.7697626,950.7489491,255.2324868,743.2759736,928.7520978,75.55176546,829.4407763,929.06243,744.2311394,592.2979849,911.3581148,720.8750551,987.5386912,56.48292136,389.9027665,146.6881135,401.6363524,817.3674525,711.3617491,535.6110354,147.1244044,726.554428,981.76147,187.0586514,17.69436962,447.1869045,466.013123,604.5787951,855.3221382,818.5202457,771.6118278,172.3695487,759.8390221,257.6819172,321.1815827,703.8090041,194.28312,999.489391,448.5462863,110.1904749,58.42015363,434.9153904,576.4610063,169.6360347,751.102996
93,738.1267802,42.84561156,509.649115,0.813346181,433.1063437,162.4402642,744.1459842,764.7604804,23.14715227,119.440229,363.6203072,121.2338426,513.6141428,73.09080445,849.9524161,886.6559757,529.023883,428.9707235,882.3254578,613.216615,648.5431844,260.1396998,843.3919631,503.9039158,998.0153998,536.5316644,555.9370749,958.9198434,826.5460962,886.2908789,526.5970509,711.5399297,276.6265392,19.4519724,374.3328607,157.1282161,786.612653,596.0852764,510.86823,379.548204,658.6000867,503.4136564,849.4054863,382.9928702,70.76022179,876.0261765,870.5675625,509.3217537,85.23637694,24.59587021,966.4610263,71.37346463,742.3145698,179.4253043,215.1571685,141.7627778,447.1219578,132.8245919,466.9243426,266.62359,742.8435719,213.605988,979.9643616,490.4748932,195.7438129,701.3837829,852.6175765,357.9366934,997.940603,776.9210579,707.1307681,7.569858899,291.8620356,396.1797494,333.4281402,294.6197914,573.6401632,58.4471634,711.7090791,147.129855,238.9976998,576.9641641,651.0339664,878.6715118,596.0554453,424.6304567,727.7549928,800.7378077,290.8222449,418.0687786,414.762386,186.3674815,599.6977045,881.5315426,273.1892451,923.8483272
94,396.0446216,861.8754001,611.5318834,648.4284589,147.3327494,55.82059062,915.7899105,973.617541,183.9619252,859.9393464,574.756283,855.6322096,541.6286399,223.1028832,618.6152593,17.46279741,348.9961496,780.9027775,298.6138625,695.1288505,214.8274917,95.188946,233.8088974,420.0923299,658.1187834,233.0626524,560.0356201,172.7299983,964.2327509,585.1286731,122.4833305,313.300289,341.1876166,304.2976977,85.50448896,602.964413,499.7391216,575.7304848,936.2787052,847.5537024,218.5227205,67.942819,315.1508515,925.5420362,160.8527348,796.6278964,731.6633713,359.5842965,246.078754,260.2895734,421.5933459,714.0396081,7.809417087,58.3333184,595.6477806,786.1410319,520.3822125,879.5040187,842.5501873,167.8703558,68.71809503,611.1633437,594.2813048,29.16081086,393.8822035,887.6702942,137.1212156,170.9828257,270.300446,205.5496181,983.9270606,209.9772425,688.1153501,538.6773257,267.2278673,426.7416145,206.0821887,827.2185681,483.5098199,801.7578046,292.9212427,626.6690986,639.8484414,287.1479556,970.6744365,653.6648197,214.9162705,244.0980292,131.6290344,227.6608351,824.8722619,481.7076654,249.4812981,807.8567232,937.876172,689.7865257
